,contact_id,customer_date,contract_length
60625,449613098,2022-12-12,6
60628,439119302,2023-01-10,6
60629,444964901,2022-12-01,9
60634,446465151,2022-12-30,6
60661,446499268,2023-01-04,6
60718,451806590,2022-12-19,9
61068,447681126,2022-12-03,6
61084,462752205,2023-01-04,6
61129,451074254,2022-12-12,24
61295,449605922,2023-03-14,6
61300,446926527,2022-11-29,6
61310,448674633,2022-12-06,24
61322,450092451,2022-12-08,12
61332,449243751,2022-12-10,6
61342,450625124,2022-12-13,9
61446,447599794,2022-12-14,18
61509,449713751,2022-12-06,6
61584,450686655,2022-12-15,6
61625,451899129,2022-12-13,6
61680,453273466,2022-12-15,6
61755,443587683,2022-12-13,12
61784,453833321,2022-12-15,6
61791,456111457,2022-12-19,18
61804,455751639,2022-12-23,6
61825,455831528,2022-12-19,6
61836,453569205,2022-12-19,6
61925,451177070,2022-12-10,24
61926,450580511,2022-12-10,6
61927,446507851,2023-03-09,24
62103,453732953,2022-12-13,6
62124,453676217,2022-12-15,18
62129,452832911,2022-12-16,6
62134,446948404,2022-12-05,9
62165,451907414,2022-12-18,6
62168,436841516,2022-12-05,6
62175,454393408,2022-12-16,6
62178,454328072,2022-12-15,6
62222,441791898,2022-12-08,6
62249,286612251,2022-12-03,12
62258,446499314,2022-12-09,12
62353,451125153,2022-12-31,6
62460,446073564,2022-12-08,6
62463,446355209,2022-12-09,6
62473,446469653,2022-12-31,18
62505,450230563,2022-12-07,18
62561,452621551,2022-12-16,6
62571,449662448,2022-12-06,18
62581,452876103,2023-01-10,6
62883,438028313,2022-12-02,6
62927,446335846,2022-12-01,6
62933,453297892,2022-12-16,9
63156,459672761,2022-12-22,6
63205,447532050,2022-12-12,6
63242,449611960,2022-12-09,6
63249,451337648,2022-12-09,6
63497,449652035,2022-12-07,6
63537,451981853,2022-12-22,9
63543,442183468,2022-12-02,12
63606,452384463,2023-02-20,6
63613,452966001,2022-12-13,6
63629,451243687,2022-12-07,12
63640,448664258,2022-12-02,18
63644,453321769,2022-12-19,6
63645,448724631,2022-12-03,12
63670,453200351,2022-12-14,6
63696,451937001,2022-12-28,12
63731,447001139,2022-12-02,6
63748,446010809,2022-12-01,6
63975,446455251,2022-12-01,18
63982,448247466,2022-12-15,6
64084,448646063,2022-12-12,6
64102,448262155,2022-12-12,6
64114,449633422,2022-12-09,6
64147,452893185,2022-12-14,12
64212,447049285,2022-11-30,9
64309,452850337,2022-12-12,6
64313,449972006,2022-12-09,9
64758,447587668,2022-11-30,18
64771,450711411,2022-12-13,6
64898,449357110,2022-12-07,6
64963,446991486,2022-12-07,6
64968,446948695,2022-11-29,6
65040,418762907,2023-03-08,6
65042,440655453,2022-12-19,9
65043,443498081,2022-12-05,9
65044,443472651,2022-12-01,9
65045,445074730,2022-12-06,6
65102,453321654,2023-01-02,9
65264,450707864,2022-12-12,6
65344,442647513,2022-12-05,18
65397,454259610,2022-12-14,6
65401,452241003,2022-12-14,24
65423,450032408,2023-01-10,6
65490,453318564,2023-02-01,6
65643,453300250,2022-12-14,6
65664,452367701,2022-12-19,6
65763,454460991,2022-12-14,6
65780,450623601,2022-12-13,6
65800,447048004,2023-01-07,6
65818,451937222,2022-12-09,6
65890,453271776,2023-01-11,12
66417,447018524,2022-12-01,3
66425,448292419,2022-12-09,6
66434,447049049,2022-12-02,6
66553,453282821,2023-02-16,6
66698,448245219,2022-12-02,6
66708,448310260,2022-12-03,6
66710,449622804,2022-12-30,9
66736,454331669,2022-12-16,6
66794,446416907,2022-11-29,6
66812,446504277,2022-12-15,6
66823,447567484,2022-12-06,12
66886,451902219,2023-01-18,12
66905,453271101,2022-12-15,12
66936,453233007,2022-12-14,6
67027,452440324,2023-01-06,6
67047,453201116,2022-12-14,18
67118,447674323,2023-01-12,6
67186,453241947,2022-12-14,6
67253,446370651,2022-12-02,6
67457,455085825,2022-12-14,6
67459,449198135,2022-12-15,6
67463,449644050,2022-12-19,6
67465,455106682,2022-12-15,6
67493,451282254,2022-12-14,6
67498,453277479,2023-01-03,6
67557,448016960,2022-12-07,6
67568,445503035,2022-12-02,6
67569,446595090,2022-11-29,12
67570,435906427,2022-12-01,12
67750,448815663,2022-12-10,6
67765,450092209,2023-01-04,24
67861,447043504,2022-11-30,6
67875,447133541,2023-01-26,12
67931,454388763,2022-12-30,6
67938,454962570,2022-12-15,6
68085,454927302,2022-12-20,12
68090,448036556,2022-12-15,9
68092,454531529,2022-12-19,6
68158,461553361,2022-12-29,6
68216,446352223,2022-11-29,6
68223,447553425,2022-12-03,12
68258,447091934,2022-11-30,12
68345,451760374,2022-12-13,6
68361,456075925,2023-01-03,12
68395,455809389,2022-12-21,6
68427,446467090,2023-01-02,24
68555,455075114,2023-03-14,12
68619,450665346,2022-12-14,6
68786,451778111,2022-12-16,6
68789,455503301,2022-12-19,6
68802,450041652,2022-12-16,6
68839,455840135,2023-01-13,24
69226,451294375,2022-12-14,6
69234,455114461,2022-12-18,12
69375,456195110,2022-12-19,12
69379,449710625,2022-12-16,12
69382,454330409,2022-12-19,36
69483,446397142,2022-12-06,6
69486,450672852,2022-12-12,6
69497,450512055,2022-12-07,18
69623,451641451,2022-12-13,18
69643,451958051,2022-12-12,12
69650,445642412,2022-12-13,6
69669,450765613,2023-01-12,6
69676,444115972,2023-01-11,6
69758,446571502,2022-12-08,24
69784,447510758,2022-12-12,6
69835,455560160,2022-12-19,6
69893,458972901,2022-12-27,6
69911,458893309,2022-12-21,6
69930,456746760,2022-12-23,6
69964,460196182,2023-01-02,6
70201,460203008,2023-01-18,6
70244,454387722,2022-12-31,6
70445,465491501,2023-01-04,6
70467,465487607,2023-01-02,6
70608,446955001,2023-01-06,12
71773,457922925,2023-01-18,6
72089,457229192,2023-03-13,6
73374,457695022,2023-01-05,6
73685,458363766,2022-12-22,6
74090,454504884,2022-12-21,6
74097,454497644,2023-01-31,6
74117,455563751,2023-01-05,6
74377,456748539,2022-12-28,18
74422,456875852,2022-12-28,6
74423,457889372,2022-12-22,6
74457,451864115,2022-12-22,12
74541,454458775,2022-12-15,18
74715,447064237,2022-12-05,18
74811,464005001,2023-01-07,6
74823,464461856,2023-01-03,12
75268,451229523,2023-01-03,6
77717,457751944,2022-12-21,12
77727,457192048,2022-12-22,6
77732,457890127,2022-12-23,12
77746,455112990,2022-12-20,12
77758,457878735,2023-01-19,6
77762,458355805,2023-02-03,12
78257,461043151,2023-01-02,6
78333,447103212,2022-12-05,18
78585,453962352,2023-01-17,12
78612,452327259,2022-12-14,6
79056,455039257,2023-01-03,24
79170,457855401,2023-01-03,6
79207,451162913,2023-01-12,24
79223,447048972,2022-12-30,6
79453,462617601,2023-01-10,6
79512,461909003,2023-01-09,18
79796,465123451,2023-01-16,6
80017,465550908,2023-01-05,12
80079,451302441,2023-01-18,6
80657,448127955,2023-02-03,
80722,461714201,2023-01-12,6
81635,455659951,2023-01-18,6
81636,455659951,2023-01-16,6
81769,462657566,2023-01-02,6
81808,458524513,2023-01-24,6
81809,459768951,2023-01-19,6
82558,458272451,2023-01-21,6
82570,455887774,2022-12-20,6
82637,453338651,2022-12-12,6
82669,450686435,2022-12-12,6
82709,451161285,2023-03-10,3
82948,452354501,2022-12-15,6
82950,453313376,2023-01-05,12
83120,446520982,2022-12-22,12
83195,456771067,2022-12-22,12
83359,458720301,2022-12-21,24
83992,457323103,2023-01-04,12
84523,461392351,2023-01-14,6
85610,455006710,2022-12-22,24
86926,443055173,2022-12-13,6
86978,448264575,2022-12-04,6
87000,452473542,2023-01-31,6
87291,454495565,2022-12-18,18
87315,455650686,2023-01-08,6
87625,458291636,2023-01-05,6
87640,458353604,2023-01-04,6
87785,459379351,2023-02-27,3
87868,459009910,2023-01-03,6
87875,459008926,2022-12-23,6
87902,459129861,2023-01-30,9
87904,453879601,2022-12-15,12
87912,459875026,2022-12-28,6
87939,462116001,2022-12-27,12
87964,462672951,2022-12-28,6
88024,462468904,2023-01-03,6
88265,465572011,2023-01-12,6
89011,464656701,2023-01-20,18
91222,448102526,2022-12-07,6
91279,450596373,2022-12-09,6
91416,451897385,2022-12-13,6
91453,438505774,2022-12-11,6
91514,455219108,2022-12-16,6
91594,449707427,2022-12-13,6
91734,455621616,2022-12-21,
91735,450750576,2022-12-17,6
91743,457733391,2022-12-20,3
91749,457312506,2023-01-03,12
92076,458894587,2022-12-22,18
92105,459042563,2022-12-28,6
92632,458442884,2023-01-03,6
92727,466369434,2022-12-05,6
94337,450151545,2023-01-05,6
94349,446519905,2022-12-07,6
94380,444574371,2022-12-07,6
94389,452350904,2022-12-17,6
94397,448183608,2022-12-07,6
95000,436325370,2023-01-02,12
95019,452461003,2022-12-17,6
95395,451297070,2022-12-13,6
95494,456013282,2022-12-19,6
95521,457247705,2023-02-10,12
95525,457267154,2022-12-19,6
95548,457968772,2023-01-02,6
95557,456395351,2022-12-21,6
95729,449690449,2023-03-01,12
96031,457653553,2022-12-21,6
96033,458406552,2022-12-22,36
96075,458964935,2022-12-23,24
96336,462560451,2023-01-02,6
96568,458996851,2023-01-11,6
96904,454893305,2022-12-20,24
97265,457890502,2023-01-05,24
97361,459007718,2023-01-11,6
98029,444102737,2022-12-05,18
99370,449987974,2022-12-07,6
99861,454396333,2022-12-15,6
99891,451892303,2022-12-20,6
99894,455141365,2022-12-23,12
100016,444123251,2023-02-23,24
100145,451934310,2022-12-19,12
100147,452453252,2022-12-22,6
100170,454990208,2022-12-22,6
100389,457907153,2022-12-27,6
100435,457597462,2023-01-03,6
100493,458497663,2023-01-08,18
100513,460701401,2022-12-28,12
100541,458413528,2023-01-03,6
100794,464354910,2023-01-09,12
101137,456013624,2023-01-05,12
101178,463809451,2022-12-30,9
103466,455149938,2023-01-21,6
103469,447620931,2022-11-30,9
103478,455093952,2022-12-20,12
103959,457231035,2023-03-08,9
103985,465566417,2023-01-03,6
104572,462526901,2023-01-07,6
104594,435862177,2023-01-06,6
104689,462421532,2023-01-19,6
104799,445532461,2022-12-07,9
104821,442609358,2022-12-07,6
105403,454319556,2022-12-23,6
105549,458361167,2023-01-18,6
105558,448052516,2022-12-05,6
105700,450647700,2022-12-12,6
105779,436420851,2022-12-08,18
105781,450776701,2022-12-09,6
106430,455111023,2022-12-16,9
106843,458053751,2022-12-22,6
107518,458294751,2022-12-29,6
107576,454098651,2023-01-10,6
107685,463086201,2023-01-11,6
108554,459024956,2023-01-12,6
108558,449604171,2023-01-10,6
108568,459292901,2022-12-25,18
108577,458897951,2022-12-23,6
108588,461760301,2023-01-07,6
108973,458851651,2023-01-02,6
109309,456164362,2022-12-21,6
109669,459723611,2023-01-18,12
109868,442977529,2022-12-01,6
109870,444170789,2022-12-09,6
110001,447573749,2022-11-30,9
110024,447004901,2022-11-30,6
110421,447576893,2022-12-08,6
110624,450715343,2022-12-07,18
111211,453650468,2022-12-13,6
111234,455085823,2022-12-30,6
111411,454536640,2023-02-16,6
111627,457605610,2022-12-28,6
111666,458364175,2022-12-22,6
111828,455136230,2022-12-19,6
112303,458338090,2023-01-03,12
112311,465535771,2023-01-03,12
112480,458452979,2023-01-30,6
113128,451185811,2023-01-31,12
113933,463697571,2022-12-31,6
113936,463765806,2022-12-30,36
113995,459204651,2023-01-05,18
114047,463882971,2023-01-10,6
114728,447016236,2022-12-12,6
115088,450098809,2022-12-16,12
115113,448748074,2022-12-16,6
115231,450089310,2022-12-07,12
115405,449677611,2022-12-07,6
115412,450144646,2022-12-09,24
115423,452261085,2022-12-09,6
115638,452856371,2023-01-10,6
115867,448200923,2022-12-22,6
116180,440597572,2023-01-26,
116235,456199993,2022-12-17,18
116241,453213009,2022-12-21,6
116251,457708511,2022-12-27,6
116252,457572351,2022-12-23,6
116257,457718175,2022-12-19,9
116656,459425301,2022-12-23,6
117351,463069100,2023-01-09,12
117559,456430151,2022-12-21,6
118901,454837301,2023-01-10,6
119521,444607042,2022-12-05,6
119619,463729951,2023-01-10,6
119693,448632719,2022-12-03,6
120001,446995551,2022-11-30,6
120783,449992002,2022-12-07,6
120796,450136701,2022-12-12,6
120922,449623687,2022-12-05,6
121108,453821051,2022-12-20,6
121117,455043420,2023-02-14,6
122442,457230592,2023-01-02,6
122456,457826764,2022-12-19,6
122802,451746324,2022-12-15,6
122843,459851051,2022-12-28,6
122981,458429221,2022-12-29,18
123489,465677701,2023-01-04,12
123660,447584639,2023-03-01,9
123713,464549401,2023-01-04,9
124323,442593866,2022-12-01,6
124787,444611931,2022-12-02,6
125403,448760502,2022-12-16,6
125739,452361456,2022-12-16,6
125755,448792791,2022-12-07,12
125900,452819989,2022-12-16,6
125990,456188791,2022-12-20,6
126195,455662551,2022-12-28,6
126261,463873551,2023-01-03,6
126339,459037272,2023-01-03,6
126963,447081787,2023-02-07,12
127331,458285148,2022-12-23,6
127515,457191842,2022-12-19,18
130062,450687901,2022-12-07,9
130092,451420911,2022-12-10,6
130099,452170201,2022-12-13,12
130173,457173708,2023-01-17,3
130277,453887375,2022-12-13,18
130287,453906501,2022-12-14,9
130691,460840051,2022-12-30,12
131456,453393402,2022-12-19,6
132022,463088625,2023-01-05,6
132045,458764401,2022-12-22,6
132301,458964523,2022-12-27,6
132319,461800352,2023-01-02,9
132691,465341452,2023-01-11,6
133446,443707452,2022-12-05,6
134364,451370955,2022-12-09,6
134700,444194554,2022-12-09,6
134740,447702106,2022-12-08,18
134852,451754101,2022-12-09,6
136089,458352783,2022-12-22,6
136497,458448607,2022-12-29,18
136763,464163501,2023-01-09,18
136765,465347254,2023-01-03,12
137287,457197798,2022-12-21,6
137847,447718401,2022-12-07,6
137947,446411799,2022-11-29,18
137956,443458449,2022-12-01,9
138199,446495143,2022-12-02,6
138631,451093801,2022-12-15,18
138634,449215066,2022-12-12,6
139224,446959561,2023-03-14,6
139628,459917859,2022-12-27,12
139668,442990952,2022-12-08,6
139790,446952668,2023-01-10,12
140242,454516632,2023-01-12,6
142741,446368526,2022-11-30,9
142795,448572351,2022-12-02,6
142815,449680223,2022-12-15,6
142872,448688916,2022-12-08,6
143037,458419730,2022-12-28,6
143041,458863351,2022-12-22,6
143072,464837503,2023-01-03,6
146489,503578604,2023-03-10,12
147641,448839059,2022-12-09,12
147709,451273468,2022-12-12,6
147819,457295469,2022-12-19,12
147821,456031981,2022-12-19,6
148311,450143580,2023-01-05,12
148360,450199542,2022-12-09,6
148592,451962915,2022-12-09,6
149369,447121237,2023-01-31,12
149522,463046556,2023-01-12,6
152449,446423537,2022-11-30,24
152681,454968081,2022-12-23,6
152704,456251173,2023-01-10,9
152817,462494951,2023-01-04,6
153153,447035661,2022-12-08,12
153290,451128703,2022-12-19,6
153420,453290909,2022-12-19,6
153552,453665723,2022-12-14,6
156022,445537720,2022-12-02,6
156854,450000044,2022-12-09,6
156922,450675478,2022-12-11,6
156926,451344008,2022-12-16,12
157079,458929327,2022-12-25,6
157240,443649350,2022-12-01,6
157850,456245168,2022-12-19,6
157990,456983713,2022-12-21,9
158004,459170572,2022-12-29,6
158228,464290742,2023-01-09,6
159139,458865451,2022-12-21,6
160674,505990310,2022-12-22,6
161949,459432403,2022-12-22,6
164487,446992734,2022-12-12,18
164541,451801361,2022-12-08,6
164571,445518805,2022-12-03,6
164572,450561651,2022-12-12,24
164585,453734021,2022-12-14,9
164639,446458603,2022-12-18,6
165642,458471562,2022-12-21,6
170478,435886947,2023-02-03,12
170516,446404621,2022-12-12,6
170592,450210902,2022-12-09,6
170604,450138295,2022-12-09,6
170986,446985365,2022-11-30,36
171394,453278622,2022-12-14,6
171576,456215611,2022-12-23,18
172401,448737607,2022-12-06,6
172458,450119637,2022-12-06,6
173212,453821634,2022-12-21,18
176017,451874116,2022-12-09,6
176056,454456309,2022-12-13,9
176092,455138804,2022-12-20,6
176097,455832394,2022-12-22,6
176119,457186113,2022-12-20,6
176146,457903685,2022-12-20,6
176161,459647401,2022-12-23,12
176269,459596454,2023-01-10,6
176275,445552863,2022-12-01,18
176739,453322165,2022-12-16,6
177199,460184831,2023-01-04,6
181487,451882463,2022-12-13,6
182372,448212875,2022-12-07,6
182374,448656055,2022-12-12,6
182464,450604719,2022-12-09,6
182871,455182902,2023-01-13,6
184100,501585551,2023-03-04,24
184188,455812838,2022-12-21,6
184342,457950856,2023-01-23,12
185409,455725272,2022-12-19,6
185830,461597601,2023-01-11,6
187386,464848062,2023-01-02,6
189944,447729118,2022-12-06,9
190136,452533679,2022-12-10,6
193848,454255501,2022-12-13,6
194061,459533503,2023-01-03,6
196335,452829042,2022-12-12,6
196539,447664360,2022-12-05,6
203670,447694745,2022-12-08,6
205895,443049363,2022-12-14,9
206241,446505995,2022-11-28,6
209693,454425080,2022-12-14,18
211264,450118235,2022-12-05,6
211685,456702448,2022-12-22,6
211757,461203101,2023-01-03,6
214021,455039678,2022-12-15,6
66748,454352551,2022-12-14,6
53183,453039501,2022-12-13,6
132344,462420246,2023-01-04,12
12134,462010756,2023-01-04,18
5890,448700917,2022-12-09,24
434,446043449,2022-11-30,6
1648,450012194,2022-12-12,18
5099,448065356,2022-12-21,18
122784,455001971,2023-01-02,6
34837,446419025,2022-11-29,9
7684,448290158,2023-01-05,6
65644,451932010,2023-01-14,12
1939,442899601,2022-12-09,12
100132,456189221,2022-12-20,6
64312,453229471,2022-12-19,18
72780,458572154,2023-01-19,18
164610,454363253,2022-12-16,6
60130,448091552,2022-12-11,6
51372,453273095,2023-02-01,12
4561,454264955,2022-12-19,18
16714,465527734,2023-01-10,9
30970,441762200,2023-01-18,6
51876,463057039,2023-02-09,24
21043,465551701,2023-01-10,6
7822,448811375,2022-12-10,6
3288,442152002,2022-12-05,6
65844,451899069,2022-12-17,9
35942,453188704,2023-01-26,12
172,439342704,2023-02-21,9
3064,445964419,2022-12-09,24
108583,456684752,2022-12-23,6
55816,446069412,2023-02-08,24
23834,463395301,2023-01-13,6
183589,459193206,2022-12-23,9
20791,461658101,2022-12-30,6
16243,456580201,2023-01-09,6
17472,462869051,2022-12-30,6
85843,457185101,2022-12-21,6
62259,443559587,2022-12-09,6
10017,454249652,2022-12-16,6
15,442168837,2022-12-07,6
2503,439226051,2022-12-13,6
2533,442723801,2022-12-05,6
66696,448073861,2022-12-04,6
7402,448053653,2022-12-01,9
15949,452855883,2022-12-22,6
10240,436279321,2022-12-02,9
177875,450698171,2022-12-06,6
23632,465566602,2023-01-11,12
4841,448740401,2022-12-15,6
2011,442682667,2022-12-03,24
52601,444233464,2022-12-05,9
76,445542769,2022-12-02,12
170644,452121354,2023-01-08,6
7066,450879713,2022-12-13,6
4401,447697198,2022-12-15,6
13011,451861533,2022-12-16,6
9785,450587988,2023-01-02,18
59694,450041502,2022-12-20,6
106643,456055801,2022-12-20,12
17436,462649164,2023-01-02,
153677,458491917,2022-12-30,6
1114,445942252,2022-12-12,9
5821,442594810,2022-12-05,12
29154,465585101,2023-01-06,18
3599,450669757,2022-12-16,6
152686,455722779,2022-12-18,24
4271,450899402,2022-12-12,6
22083,464281763,2023-01-05,9
92070,454513616,2023-03-02,3
47719,450468551,2022-12-07,6
17090,463673152,2023-01-03,6
41208,463605501,2023-01-20,12
168,434997371,2023-01-13,6
29058,459318501,2023-01-17,12
62149,450675201,2022-12-07,6
65918,455310201,2023-02-13,6
1038,446061676,2022-11-29,12
190,441818801,2022-12-08,12
14857,452590901,2023-01-11,12
21051,463850105,2023-01-11,6
1382,448707963,2022-12-02,12
27,444596365,2022-12-02,6
132140,464848302,2023-02-07,3
73423,458365397,2022-12-27,6
11599,449557801,2022-12-21,12
3856,452736751,2023-01-16,24
5360,446950884,2022-12-06,24
79743,463310801,2023-01-03,6
46829,449622828,2022-12-07,6
16311,450636092,2022-12-09,12
7930,447121242,2022-12-01,6
5359,446855601,2022-12-08,6
41626,445664269,2022-12-01,6
19573,446057308,2022-12-01,6
49065,464290046,2023-02-07,6
7997,449599904,2022-12-05,3
10744,446948631,2022-12-21,6
20586,463773601,2023-01-11,6
727,446268451,2022-11-29,6
10222,450529101,2022-12-10,12
4551,454054251,2023-01-11,6
6846,457185606,2022-12-27,18
20180,463894201,2023-01-10,6
2764,446493015,2022-12-04,6
10491,453211903,2023-01-11,18
69875,453634251,2023-01-05,6
8483,451918209,2023-01-02,6
5210,445556524,2022-12-01,6
20566,463617601,2023-01-31,24
27121,449974601,2023-01-23,6
33769,450909102,2022-12-13,6
46189,445127098,2022-12-02,6
124973,446953717,2022-11-29,6
14994,462382551,2023-01-20,6
96058,457669143,2022-12-22,12
21194,451406501,2022-12-12,9
3492,446468108,2022-12-01,6
50343,446892301,2022-11-29,6
2497,437402863,2023-03-10,12
43590,448893484,2022-12-07,36
3320,447534530,2022-12-01,9
20379,438848801,2023-01-04,6
121104,452438601,2022-12-13,12
69772,449308820,2022-12-06,24
6120,457311912,2022-12-19,12
17376,463326651,2022-12-29,6
50900,447166133,2022-11-30,9
28123,454262513,2023-01-17,6
5410,448185375,2022-12-10,6
16762,462456773,2023-01-03,24
22297,452478522,2022-12-19,12
28904,465313902,2023-01-18,24
1259,444947651,2022-12-06,6
10654,456331405,2022-12-17,6
182645,464403219,2023-01-04,12
14253,448096499,2022-12-05,24
